,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg prob,logreg,rf,avg,init_price,max_price,cur_price,% to max,% to last
461,RNDRUSDT,1.131460835,1.01730979,96,0,96,1.943438415,6.328096119,4.384657704,87.71448181,84.33336059,3.381121223,72.09786926,0.934329534,2.346306542,0.489267996,0,0.325608817,0.346648733,0.177323181,0.364992447,0.283973529,0.020053105,0,0.010026553,5.527,10.409,9.956,88.33%,80.13%
604,ZRXBTC,-0.973907673,0.214672354,12,88,-76,0.02649033,-3.71576962,-3.74225995,44.44444444,30.29439696,14.15004748,42.68511454,0.01022353,2.346306542,0.520545558,0.369885786,0.467232298,0,0.484206307,0.301231105,0.357183509,0.019246449,0,0.009623224,6.61E-06,6.84E-06,6.83E-06,3.48%,3.33%
580,WOOUSDT,2.161765907,-0.342765323,92,0,92,1.73618269,2.387442718,0.651260027,66.52267819,75.70194384,-9.179265659,53.58622299,0.824311927,2.346306542,0.223235939,0.484683856,0.256434067,0.277033321,0.560001869,0,0.300231509,0.017625749,0,0.008812875,0.3998,0.6402,0.6168,60.13%,54.28%
207,FILBTC,-0.402722219,0.458393064,12,84,-72,0.459883192,-1.224080927,-1.683964119,64.97175141,58.07478851,6.896962904,50.59780652,-0.490687858,2.346306542,0.480800405,0.40488839,0.475448585,0.238686176,0.523426944,0,0.353875083,0.016250368,0,0.008125184,0.0001198,0.0001237,0.0001184,3.26%,-1.17%
569,WAVESBTC,-0.589747814,0.043875637,4,88,-84,0.140363022,-2.914948405,-3.055311428,29.91967871,22.03301662,7.886662091,31.18046383,-0.504788115,2.346306542,0.50927596,0.467039219,0.438271887,0.177323181,0.505150671,0,0.349510153,0.015063782,0,0.007531891,4.41E-05,4.50E-05,4.50E-05,2.09%,2.07%
381,OCEANBTC,3.981341662,-1.147750259,100,64,36,3.79618383,3.585393862,-0.210789968,69.36170213,77.50820872,-8.146506592,69.15996056,-0.525233746,2.346306542,0,0,0,0.301231105,0.346648733,0.462994012,0.185145642,0.014445314,0,0.007222657,1.33E-05,1.35E-05,1.27E-05,1.13%,-4.44%
234,GALBTC,0.826967352,0.784446213,100,28,72,1.323779324,3.218953624,1.8951743,98.24561404,75.4530613,22.79255274,70.56922456,-0.414108829,2.346306542,0.54002427,0.323861542,0.252676436,0,0.238686176,0.364992447,0.286706812,0.014211804,0,0.007105902,5.01E-05,5.64E-05,5.63E-05,12.52%,12.48%
205,FIDABTC,-0.081778206,0.341936561,88,32,56,0.454181223,-0.285232505,-0.739413728,70.43478261,59.71014493,10.72463768,54.43723664,-0.481014311,2.346306542,0.448563341,0.408737013,0.467703252,0.197648262,0.560102458,0,0.347125721,0.013598678,0,0.006799339,6.47E-06,6.55E-06,6.55E-06,1.24%,1.24%
431,PYRBTC,0.569739021,0.332746144,0,64,-64,1.727916338,-2.592999095,-4.320915433,85.35031847,67.80195801,17.54836046,52.23269927,0.440710009,2.346306542,0.551907264,0,0.256434067,0,0.54536157,0.534790427,0.314748888,0.013148772,0,0.006574386,0.0001329,0.0001383,0.000136,4.06%,2.33%
212,FIROUSDT,1.100497988,0.760528655,80,0,80,1.992645675,1.595810521,-0.396835154,97.19298246,94.03508772,3.157894737,61.59265315,0.009851965,2.346306542,0.445890727,0,0.21623738,0.256434067,0.45362481,0.301231105,0.278903015,0.011358785,0,0.005679393,1.8,2.145,2.074,19.17%,15.22%
147,CVPUSDT,1.06203689,0.980399403,88,0,88,1.121808491,6.373324751,5.25151626,60.39016115,68.30647441,-7.91631326,61.71880066,-0.015828476,2.346306542,0.478096402,0,0.595268182,0.481461714,0.441272148,0,0.332683074,0.010988966,0,0.005494483,0.471,0.5549,0.5549,17.81%,17.81%
353,MEMEUSDT,1.490195991,5.498671433,92,0,92,2.067212633,1.425200797,-0.642011837,66.28106925,75.17586369,-8.894794435,57.60150313,0.036858013,4.652193745,0.49237257,0.223235939,0.160788554,0.256434067,0.514995981,0,0.274637852,0.006712538,0,0.003356269,0.025603,0.055878,0.040666,118.25%,58.83%
21,AIUSDT,7.643797386,-82.07451832,88,0,88,5.876203253,15.34094062,9.464737371,56.96968916,64.37628549,-7.406596332,58.61244676,0.743782903,6.663938069,0,0,0,0.563940484,0.50942461,0,0.178894182,0.006479122,0,0.003239561,1.69454,2.179,2.008,28.59%,18.50%
50,ARPABTC,-0.498884048,0.763947858,12,76,-64,0.404225962,-1.62565917,-2.029885132,85,71.66666667,13.33333333,50.57668278,-0.473760439,2.346306542,0.455689299,0.460660264,0.490175055,0,0.523877904,0,0.321733754,0.006405446,0,0.003202723,1.25E-06,1.31E-06,1.30E-06,4.80%,4.00%
587,XNOBTC,-0.625508884,0.379406357,20,84,-64,0.401428792,-1.615010074,-2.016438866,81.84210526,63.84739154,17.99471373,56.55957099,-0.347268197,2.346306542,0.491095451,0.449335749,0.497070136,0,0.524923778,0,0.327070852,0.006398755,0,0.003199377,2.46E-05,2.64E-05,2.60E-05,7.02%,5.40%
372,NEXOUSDT,3.035715998,1.260775768,92,0,92,3.184562571,8.981410764,5.796848193,79.5620438,75.97170988,3.590333918,81.42309123,0.876047145,2.346306542,0.408193433,0,0.301231105,0.319856591,0,0.197648262,0.204488232,0.005879603,0,0.002939801,1.081,1.5,1.418,38.76%,31.17%
128,CLVBTC,-0.062992827,0.278618118,100,76,24,0.532994094,-0.240134381,-0.773128475,88.23529412,71.63398693,16.60130719,60.5446779,-0.488982649,2.346306542,0.438771116,0.399438241,0.402135595,0,0.466288747,0,0.28443895,0.004321264,0,0.002160632,1.13E-06,1.17E-06,1.17E-06,3.54%,3.54%
20,AIBTC,5.711655046,428.8557136,100,52,48,6.892644532,11.62637072,4.733726184,85.54033486,64.78363585,20.75669901,64.36931454,0.306617371,5.328196933,0,0,0,0,0.383549141,0.5,0.14725819,0.004286275,0,0.002143138,3.29E-05,3.60E-05,3.51E-05,9.46%,6.75%
109,BTCUSDT,2.346306542,0.049391846,92,0,92,2.26777693,7.686159173,5.418382243,89.37383195,91.33237687,-1.958544919,78.10697772,1,2.346306542,0,0,0.160788554,0.508505787,0,0,0.111549057,0.003266084,0,0.001633042,51530.8,68710.4,67072.6,33.34%,30.16%
10,ADABTC,-0.358880483,0.425888003,24,84,-60,1.185679076,-1.22728597,-2.412965046,90.64748201,71.65101252,18.99646949,57.45016436,-0.010306559,2.346306542,0.525732072,0.267813316,0.469294359,0,0.515146881,0,0.296331105,0.003170451,0,0.001585226,1.19E-05,1.22E-05,1.22E-05,3.03%,2.53%
11,ADAUSDT,1.684410834,1.144757434,96,0,96,2.262864029,4.556550467,2.293686437,81.45789101,89.25712954,-7.799238529,62.11103714,0.805275989,2.346306542,0.518703376,0,0.277033321,0,0.442508683,0.256434067,0.249113241,0.00301699,0,0.001508495,0.6124,0.7963,0.7475,30.03%,22.06%
508,STXUSDT,5.753969436,-0.010501629,92,0,92,4.519895696,11.74243276,7.22253706,80.88202704,81.8571323,-0.975105267,80.52513464,0.811405874,2.346306542,0,0,0,0.481461714,0,0,0.080243619,0.002493718,0,0.001246859,2.505,3.3334,2.9243,33.07%,16.74%
382,OCEANUSDT,3.46521192,2.293995149,100,0,100,4.747146772,8.406319946,3.659173174,99.31506849,94.08017761,5.23489088,79.33377191,0.784731965,2.346306542,0,0,0,0,0,0.462994012,0.077165669,0.002348181,0,0.001174091,0.6852,1.2124,1.1784,76.94%,71.98%
512,SUPERBTC,3.272942014,0.36379426,84,32,52,2.933847935,9.6207331,6.686885165,90.68577277,78.64210167,12.0436711,72.59343504,0.837159175,2.346306542,0.462994012,0,0,0.147074488,0.152269469,0,0.127056328,0.000947586,0,0.000473793,2.08E-05,2.21E-05,2.21E-05,6.20%,6.20%
286,IQUSDT,1.952728043,4.301582193,96,60,36,2.956624949,1.696892126,-1.259732823,43.54964816,64.07941811,-20.52976994,56.81254874,0.428507924,3.76765578,0.135515984,0,0,0,0.527916358,0,0.110572057,0.000509169,0,0.000254584,0.005522,0.010132,0.009507,83.48%,72.17%
